135	186	157
134	185	156
138	185	155
135	181	151
134	180	150
135	181	151
132	181	150
161	210	179
155	211	179
137	194	162
131	182	151
130	181	150
134	180	150
132	179	149
129	178	148
128	177	146
130	177	146
131	178	148
131	178	148
131	178	148
134	186	155
134	186	155
131	185	153
128	182	150
129	183	151
130	184	152
130	187	155
145	202	170
147	211	178
140	204	171
135	188	157
129	183	151
133	182	151
132	181	150
129	178	149
129	178	149
135	177	148
137	178	149
137	178	149
135	177	148
134	186	155
134	186	155
130	184	152
128	182	150
130	184	152
131	185	153
130	187	155
135	191	159
132	196	163
130	194	160
133	187	156
132	186	155
135	184	153
134	183	152
133	181	153
132	180	152
139	181	151
139	181	151
139	181	151
138	180	150
132	185	156
132	185	156
126	185	152
126	185	152
122	185	152
124	188	155
128	187	155
129	188	156
132	190	158
131	189	157
133	187	156
133	187	156
130	186	156
129	185	155
131	184	155
130	183	154
132	183	154
132	183	154
134	182	154
132	180	152
132	185	156
132	185	156
127	186	153
127	186	153
124	188	155
125	189	156
129	188	156
129	188	156
129	188	156
128	187	155
132	186	155
132	186	155
130	186	156
130	186	156
131	184	155
130	183	154
132	183	154
133	184	155
135	183	155
134	182	154
130	186	156
130	186	156
126	187	155
126	187	155
127	188	156
127	188	156
131	187	157
130	186	156
128	186	156
128	186	156
129	185	155
128	183	154
134	182	154
132	180	152
130	179	150
129	178	149
128	176	148
129	178	149
132	178	150
132	178	150
130	186	156
130	186	156
126	187	155
126	187	155
126	187	155
127	188	156
130	186	156
130	186	156
127	185	155
126	184	154
126	181	152
124	180	150
130	179	150
129	178	149
128	176	148
128	176	148
128	176	148
128	176	148
131	177	149
131	177	149
132	185	158
132	185	158
132	185	156
132	185	156
132	185	156
132	185	156
129	185	155
127	182	153
124	179	152
123	178	151
126	178	146
126	178	146
128	177	146
128	177	146
127	175	147
127	175	147
129	176	145
130	177	146
134	176	146
134	176	146
132	185	158
132	185	158
132	185	156
131	184	155
130	183	154
128	181	152
124	180	150
122	178	148
122	177	150
122	177	150
126	178	146
125	176	145
127	176	145
127	176	145
127	175	147
127	175	147
129	176	145
130	177	146
134	176	146
134	176	146
135	183	155
135	183	155
136	182	154
132	178	150
129	175	147
129	175	147
129	175	147
128	174	146
129	176	145
130	177	146
127	176	145
127	176	145
129	176	145
129	176	145
129	176	145
129	176	145
126	178	146
126	178	146
126	178	146
126	178	146
130	179	150
130	179	150
130	176	148
128	174	146
127	173	145
128	174	146
129	175	147
129	175	147
130	177	146
131	178	148
129	178	148
128	177	146
130	177	146
130	177	146
130	177	146
130	177	146
126	178	146
126	178	146
126	178	146
126	178	146
130	177	146
129	176	145
129	173	143
129	173	143
130	174	144
131	175	145
128	176	148
128	176	148
127	183	151
130	187	155
130	187	155
128	184	152
130	181	150
128	180	149
130	177	146
130	177	146
128	177	146
128	177	146
126	178	146
126	178	146
129	176	145
129	176	145
130	174	144
130	174	144
130	174	144
130	174	144
127	175	147
128	176	148
126	182	150
133	189	157
138	195	163
133	189	157
133	185	153
132	183	152
134	180	150
132	179	149
129	178	148
128	177	146
126	178	146
124	175	144
129	176	145
129	176	145
125	176	145
125	176	145
129	175	147
129	175	147
124	177	148
126	180	150
127	182	153
130	186	156
131	187	157
130	186	156
132	185	156
132	185	156
131	184	155
128	181	152
126	182	150
126	182	150
121	180	148
119	178	145
130	177	146
130	177	146
126	178	146
126	178	146
129	175	147
129	175	147
124	177	148
128	181	152
127	182	153
128	183	154
128	183	154
129	185	155
132	185	156
133	187	157
138	191	162
135	188	159
130	187	155
127	183	151
126	185	152
121	180	148
130	177	146
130	177	146
132	175	150
132	175	150
131	174	147
131	174	147
131	177	149
135	181	153
136	182	154
134	180	152
130	179	155
132	181	157
132	185	158
136	188	161
132	195	164
137	200	169
133	196	166
129	192	161
134	186	155
132	183	152
130	177	146
130	177	146
133	176	151
132	175	150
131	174	147
131	174	147
131	177	149
134	180	152
134	180	152
132	178	150
130	179	155
132	181	157
132	185	158
137	189	162
136	199	168
139	202	171
138	201	170
133	196	166
139	190	159
135	187	156
130	176	148
130	176	148
131	177	149
130	176	148
130	176	148
130	176	148
127	177	151
127	177	151
125	177	152
126	178	154
131	180	156
133	182	158
135	184	161
140	189	165
139	195	170
141	197	172
136	198	169
132	194	166
139	190	159
137	188	157
130	176	148
130	176	148
130	176	148
131	177	149
130	176	148
130	176	148
126	176	150
126	176	150
124	176	151
124	176	151
130	179	155
134	183	159
137	186	162
138	187	163
134	190	165
135	191	166
129	191	162
125	187	159
135	187	156
134	186	155
124	176	150
124	176	150
128	176	150
128	176	150
128	176	150
128	176	150
124	176	150
124	176	150
122	177	150
122	177	150
124	177	155
129	182	160
131	184	162
131	184	162
131	184	162
133	186	163
131	186	159
130	185	158
130	185	158
129	184	157
139	183	153
138	182	152
137	181	151
134	179	149
131	177	149
131	177	149
134	180	152
135	181	153
132	181	150
130	180	149
129	178	148
129	178	148
130	177	146
130	177	146
130	177	146
131	178	148
129	178	148
129	178	148
127	179	148
127	179	148
135	186	157
134	185	156
137	184	153
132	179	149
131	178	148
132	179	149
132	181	150
132	181	150
123	180	148
122	178	146
126	178	146
126	178	146
131	178	148
130	177	146
128	177	146
128	177	146
130	177	146
130	177	146
131	178	148
132	179	149
135	186	157
134	185	156
138	185	155
135	181	151
134	180	150
135	181	151
132	181	150
161	210	179
155	211	179
137	194	162
131	182	151
130	181	150
134	180	150
132	179	149
129	178	148
128	177	146
130	177	146
131	178	148
131	178	148
131	178	148
134	186	155
134	186	155
131	185	153
128	182	150
129	183	151
130	184	152
130	187	155
145	202	170
147	211	178
140	204	171
135	188	157
129	183	151
133	182	151
132	181	150
129	178	149
129	178	149
135	177	148
137	178	149
137	178	149
135	177	148
134	186	155
134	186	155
130	184	152
128	182	150
130	184	152
131	185	153
130	187	155
135	191	159
132	196	163
130	194	160
133	187	156
132	186	155
135	184	153
134	183	152
133	181	153
132	180	152
139	181	151
139	181	151
139	181	151
138	180	150
132	185	156
132	185	156
126	185	152
126	185	152
122	185	152
124	188	155
128	187	155
129	188	156
132	190	158
131	189	157
133	187	156
133	187	156
130	186	156
129	185	155
131	184	155
130	183	154
132	183	154
132	183	154
134	182	154
132	180	152
132	185	156
132	185	156
127	186	153
127	186	153
124	188	155
125	189	156
129	188	156
129	188	156
129	188	156
128	187	155
132	186	155
132	186	155
130	186	156
130	186	156
131	184	155
130	183	154
132	183	154
133	184	155
135	183	155
134	182	154
130	186	156
130	186	156
126	187	155
126	187	155
127	188	156
127	188	156
131	187	157
130	186	156
128	186	156
128	186	156
129	185	155
128	183	154
134	182	154
132	180	152
130	179	150
129	178	149
128	176	148
129	178	149
132	178	150
132	178	150
130	186	156
130	186	156
126	187	155
126	187	155
126	187	155
127	188	156
130	186	156
130	186	156
127	185	155
126	184	154
126	181	152
124	180	150
130	179	150
129	178	149
128	176	148
128	176	148
128	176	148
128	176	148
131	177	149
131	177	149
132	185	158
132	185	158
132	185	156
132	185	156
132	185	156
132	185	156
129	185	155
127	182	153
124	179	152
123	178	151
126	178	146
126	178	146
128	177	146
128	177	146
127	175	147
127	175	147
129	176	145
130	177	146
134	176	146
134	176	146
132	185	158
132	185	158
132	185	156
131	184	155
130	183	154
128	181	152
124	180	150
122	178	148
122	177	150
122	177	150
126	178	146
125	176	145
127	176	145
127	176	145
127	175	147
127	175	147
129	176	145
130	177	146
134	176	146
134	176	146
135	183	155
135	183	155
136	182	154
132	178	150
129	175	147
129	175	147
129	175	147
128	174	146
129	176	145
130	177	146
127	176	145
127	176	145
129	176	145
129	176	145
129	176	145
129	176	145
126	178	146
126	178	146
126	178	146
126	178	146
130	179	150
130	179	150
130	176	148
128	174	146
127	173	145
128	174	146
129	175	147
129	175	147
130	177	146
131	178	148
129	178	148
128	177	146
130	177	146
130	177	146
130	177	146
130	177	146
126	178	146
126	178	146
126	178	146
126	178	146
130	177	146
129	176	145
129	173	143
129	173	143
130	174	144
131	175	145
128	176	148
128	176	148
127	183	151
130	187	155
130	187	155
128	184	152
130	181	150
128	180	149
130	177	146
130	177	146
128	177	146
128	177	146
126	178	146
126	178	146
129	176	145
129	176	145
130	174	144
130	174	144
130	174	144
130	174	144
127	175	147
128	176	148
126	182	150
133	189	157
138	195	163
133	189	157
133	185	153
132	183	152
134	180	150
132	179	149
129	178	148
128	177	146
126	178	146
124	175	144
129	176	145
129	176	145
125	176	145
125	176	145
129	175	147
129	175	147
124	177	148
126	180	150
127	182	153
130	186	156
131	187	157
130	186	156
132	185	156
132	185	156
131	184	155
128	181	152
126	182	150
126	182	150
121	180	148
119	178	145
130	177	146
130	177	146
126	178	146
126	178	146
129	175	147
129	175	147
124	177	148
128	181	152
127	182	153
128	183	154
128	183	154
129	185	155
132	185	156
133	187	157
138	191	162
135	188	159
130	187	155
127	183	151
126	185	152
121	180	148
130	177	146
130	177	146
132	175	150
132	175	150
131	174	147
131	174	147
131	177	149
135	181	153
136	182	154
134	180	152
130	179	155
132	181	157
132	185	158
136	188	161
132	195	164
137	200	169
133	196	166
129	192	161
134	186	155
132	183	152
130	177	146
130	177	146
133	176	151
132	175	150
131	174	147
131	174	147
131	177	149
134	180	152
134	180	152
132	178	150
130	179	155
132	181	157
132	185	158
137	189	162
136	199	168
139	202	171
138	201	170
133	196	166
139	190	159
135	187	156
130	176	148
130	176	148
131	177	149
130	176	148
130	176	148
130	176	148
127	177	151
127	177	151
125	177	152
126	178	154
131	180	156
133	182	158
135	184	161
140	189	165
139	195	170
141	197	172
136	198	169
132	194	166
139	190	159
137	188	157
138	184	156
135	186	157
134	185	156
138	185	155
135	181	151
134	180	150
135	181	151
132	181	150
161	210	179
155	211	179
137	194	162
131	182	151
130	181	150
134	180	150
132	179	149
129	178	148
